Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese				
Text.Quest.LethalEnforcer.Pt4.Desc	I'm outraged! $CombatTarget refused to kiss Glorious Leaders boot!\n\nMake an example of them at once!	Ich bin so wütend! $CombatTarget will den Stiefel des Glorreichen Anführers nicht küssen.\n\nStatuiere sofort ein Exempel an ihm!	Je suis outré ! $CombatTarget a refusé d'embrasser la botte de notre fabuleux chef !\n\nFais de lui un exemple immédiatement !	¡Qué indignante! ¡$CombatTarget se ha negado a besar la bota de nuestro glorioso líder!\n\n¡Haz que el suyo sea un castigo ejemplar!	Я в ярости! $CombatTarget отказывается целовать ноги Славного Вождя!\n\nПусть судьба этого ничтожества станет для всех примером!	Che indignazione! $CombatTarget si rifiuta di baciare lo stivale del Glorioso Leader\n\nSi merita una punizione esemplare!	岂有此理！  $CombatTarget 居然拒绝亲吻伟大领袖的靴子！ \n\n立刻惩戒此人以示警戒！ 	激しい怒りを覚えるぞ！ $CombatTarget が栄光のリーダーの靴への 口づけを拒んだのだ！\n\n今すぐ見せしめの罰を与えよ！				
Text.Quest.LethalEnforcer.SecondObjective	Beat up $CombatTarget	Verprügele $CombatTarget	Frapper $CombatTarget	Pega a $CombatTarget.	Избить цель: $CombatTarget	Picchia $CombatTarget	教训 $CombatTarget 	$CombatTarget をぶちのめす				
Text.Quest.LethalEnforcer.ThirdObjective	Beat up $CombatTarget	Verprügele $CombatTarget	Frapper $CombatTarget	Pega a $CombatTarget.	Избить цель: $CombatTarget	Picchia $CombatTarget	教训 $CombatTarget 	$CombatTarget をぶちのめす				
Text.Quest.LocationLocationLocation.FirstObjective	Get $ItemToGet from $ItemSpawnLocation	Hole „$ItemToGet“ von $ItemSpawnLocation	Récupérer $ItemToGet à $ItemSpawnLocation	Consigue el/la $ItemToGet de $ItemSpawnLocation.	Забрать: $ItemToGet. Откуда: $ItemSpawnLocation	Prendi $ItemToGet da $ItemSpawnLocation	从 $ItemSpawnLocation 获取 $ItemToGet 	$ItemSpawnLocation から $ItemToGet を入手する				
Text.Quest.LocationLocationLocation.Name	Location Location	"Lage, Lage"	Localisation	"Ubicación, ubicación"	Поисковая операция	Posizione posizione	寻找地点	回収はお任せあれ				
Text.Quest.Locksmith.FirstObjective	Craft $ItemToCraft	Fertige „$ItemToCraft“	Fabriquer $ItemToCraft	Crea: $ItemToCraft.	Изготовить: $ItemToCraft	Crea $ItemToCraft	制作 $ItemToCraft 	$ItemToCraft を作る				
Text.Quest.Locksmith.Name	Locksmith	Schlosser	Serrurier	Cerrajero	Слесарь	Fabbro	锁匠	錠前職人				
Text.Quest.Locksmith.SecondObjective	Craft $ItemToCraft1	Fertige „$ItemToCraft1“	Fabriquer $ItemToCraft1	Crea: $ItemToCraft1.	Изготовить: $ItemToCraft1	Crea $ItemToCraft1	制作 $ItemToCraft 1	$ItemToCraft1 を作る				
Text.Quest.Locksmith.ThirdObjective	Craft $ItemToCraft2 for $QuestGiver	Fertige „$ItemToCraft2“ für $QuestGiver	Fabriquer $ItemToCraft2 pour $QuestGiver	"Para $QuestGiver, crea: $ItemToCraft2."	Изготовить: $ItemToCraft2. Заказчик: $QuestGiver	Crea $ItemToCraft2 per $QuestGiver	为 $QuestGiver 制作一个 $ItemToCraft 2 	$ItemToCraft2 を作って、 $QuestGiver に届ける				
Text.Quest.LostProbe.Desc	"Those agents sure are persistant when it comes to interrogating me!\n\nI want to find out what makes them tick, but I'll need a couple of things first…"	"Diese Agenten sind echt hartnäckig, wenn es darum geht, mich zu verhören!\n\nIch will wissen, wie sie ticken, aber ich brauche zuerst ein paar Dinge ..."	"Ces agents sont très insistants quand il s'agit de m'interroger !\n\nJe veux savoir ce qui les fait tiquer, mais j'ai besoin de deux trois petites choses d'abord..."	"¡Esos agentes son una pesadilla cuando me interrogan!\n\nQuiero averiguar por qué actúan así, pero primero necesitaré un par de cosas..."	"Ну и упорные же эти агенты, когда меня допрашивают!\n\nХочу понять, как они устроены, но сначала мне кое-что понадобится…"	"Questi agenti sono molto insistenti quando mi interrogano!\n\nVoglio scoprire cosa li fa scattare, ma mi serviranno un paio di cose..."	在审讯我时， 那些特工真的很有毅力！ \n\n我想要弄明白他们的动力源是什么。 但首先我需要几样东西…… 	私を尋問する段になると、 あの捜査官たちは 恐ろしく執念深い！\n\nあそこまで血眼になる理由を 知りたいものだが、 その前にいくつか 必要なモノがあってだな… 				
Text.Quest.LostProbe.Desc	These humans are perculiar organisms indeed! I'd like to do a few more tests on them before publishing my thesis.\n\nCould you locate me some items to speed things along?	"Diese Menschen sind wirklich höchst eigenartige Wesen! Ich würde gern noch einige Tests machen, bevor ich meine Arbeit veröffentliche.\n\nKönntest du ein paar Gegenstände finden, um die Sache zu beschleunigen?"	Ces humains sont vraiment de drôles d'organismes ! J'aimerais faire d'autres tests avant de publier ma thèse.\n\nTu peux trouver du matériel pour accélérer les choses ?	¡Estos humanos son organismos muy peculiares! Quiero hacer algunas pruebas más antes de publicar mi tesis.\n\n¿Podrías encontrarme unos objetos para acelerar las cosas?	"Эти люди — любопытные организмы! Хочу провести на них кое-какие испытания, перед тем, как опубликую тезисы.\n\nНайдешь для меня кое-что, что ускорит процесс?"	Questi umani sono davvero degli organismi peculiari! Mi piacerebbe fare qualche altro test su di loro prima di pubblicare la mia tesi.\n\nPotresti trovare alcuni oggetti per velocizzare le cose?	这些人类果然是奇特的有机生物！ 在发表论文之前， 我打算再对他们进行几项试验。 \n\n你能否帮我找到一些物品， 加快工作进程？ 	この人間というのは 実に変わった生き物だ！ わが論文を発表する前に、 もう何人かで実験をしてみたい。 \n\n実験の助けとなる道具を いくつか、 探してきてくれるか？				
Text.Quest.LostProbe.Desc	I don't appreciate it when these humans conviscate items that are essential for my hobby.\n\nWould you be able to restock me?	"Ich mag es nicht, wenn diese Menschen Gegenstände konfiszieren, die wichtig für mein Hobby sind.\n\nKönntest du sie mir bitte wieder auffüllen?"	Je n'apprécie pas que ces humains confisquent des objets essentiels pour la pratique de mon hobby.\n\nTu pourrais renflouer mes stocks ?	No me gusta nada cuando esos humanos confiscan objetos que son esenciales para mi hobby.\n\n¿Podrías proporcionarme unos nuevos?	"Терпеть не могу, когда эти людишки конфискуют то, что необходимо для моего хобби.\n\nСможешь пополнить мои запасы?"	Non mi piace che questi umani confischino oggetti fondamentali per il mio hobby.\n\nPotresti procurarmene altri?	这些人类把我的爱好用品没收了， 我十分不满。 \n\n你能否帮我再找一些来？ 	気に入らんな。 なぜこの人間どもは、 わが趣味に 欠かせない道具を 没収していくのだ。 \n\n道具を補充してくれるか？				
Text.Quest.LostProbe.Name	Lost Probe	Verlorene Sonde	Sonde perdue	Sonda perdida	Потеря	Sonda smarrita	丢失的探针	消えたプローブ				
Text.Quest.LostProperty.FirstObjective	Find $QuestGiver's $ItemToGet	Finde „$ItemToGet“ von $QuestGiver	Trouver $ItemToGet de $QuestGiver	Busca: $ItemToGet de $QuestGiver.	Найти: $ItemToGet. Владелец: $QuestGiver	Trova $ItemToGet di $QuestGiver	找到 $QuestGiver 的 $ItemToGet 	$QuestGiver の $ItemToGet を見つける				
Text.Quest.LostProperty.Name	Lost Property	Verlorenes Eigentum	Propriété perdue	Objetos perdidos	Потерянная вещь	Oggetti smarriti	丢失的财产	逸失物				
Text.Quest.P45.FirstObjective	Make $JobTarget lose the $Job job	Lass $JobTarget den $Job-Job verlieren	Fais que $JobTarget perde son travail de $Job	Que $JobTarget pierda el trabajo de $Job.	"Сделать так, чтобы цель ($JobTarget) уволили с работы ($Job)"	Fai perdere a $JobTarget il lavoro da $Job	让 $JobTarget 丢掉 $Job 工作	$JobTarget の $Job の仕事を失わせる				
Text.Quest.P45.Name	P45	Kündigung	P45	P45	Работа	Dimissioni	P45	解雇通告				
Text.Quest.SeaSick.Desc	"Eugh… all this sea air makes me feel nautious.\n\nCould you fetch me a $ItemToGet from $ItemSpawnLocation. Quickly now, before I…"	"Ach ... bei dieser Seeluft wird mir ganz schlecht.\n\nKönntest du mir „$ItemToGet“ von $ItemSpawnLocation holen? Schnell jetzt, bevor ich ..."	"Eugh... tout cet air marin me donne la nausée.\n\nTu peux me trouver l'objet $ItemToGet dans $ItemSpawnLocation ? Vite, avant que je ne..."	"Argh... Toda esta brisa marina me da náuseas.\n\n¿Me conseguirías un/a $ItemToGet de $ItemSpawnLocation? Rápido, antes de que..."	"Ик… Меня тошнит от морского воздуха.\n\nЗнаешь, где $ItemSpawnLocation? Там есть $ItemToGet. Принесешь мне? Только быстро, пока меня не…"	"Ugh... quest’aria di mare mi fa venire la nausea.\n\nPotresti prendermi questo, $ItemToGet, da qui, $ItemSpawnLocation? Veloce, prima che io..."	呃…… 海风让我感到恶心。 \n\n你能从 $ItemSpawnLocation 帮我取一个 $ItemToGet 来吗？ 快点， 不然我就要…… 	うえぇ… 海風にずっと当たってたら、 気持ち悪くなってきた… \n\n $ItemSpawnLocation から $ItemToGet を取ってきてくれるか？ 急いでくれよ、 今にも吐きそう… 				
Text.Quest.SeaSick.Desc	"Those liars convinced me drinking seawater was healthy! Now I feel truly awful, and they can't stop laughing.\n\nCould you grab me a $ItemToGet from $ItemSpawnLocation before I make a... mess"	"Die Lügner haben mir gesagt, dass es gesund sei, Meerwasser zu trinken! Jetzt fühle ich mich miserabel und sie können nicht aufhören zu lachen.\n\nKönntest du mir „$ItemToGet“ von $ItemSpawnLocation holen, bevor ich ... mich übergebe?"	"Ces menteurs m'ont fait croire que l'eau mer, c'était bon pour moi ! Maintenant, je me sens vraiment mal, et ils arrêtent pas de se marrer.\n\nTu peux prendre l'objet $ItemToGet dans $ItemSpawnLocation avant qu'il ne soit... trop tard."	"¡Esos mentirosos me han convencido de que beber agua del mar es sano! Ahora me siento fatal, y no dejan de reírse.\n\n¿Me conseguirías un/a $ItemToGet de $ItemSpawnLocation antes de que haga algún desastre?"	"Эти лживые сволочи убедили меня в том, что пить морскую воду полезно! Теперь я чувствую себя ужасно, а они ржут.\n\nЗнаешь, где $ItemSpawnLocation? Там есть $ItemToGet. Принесешь мне, пока я не..."	"Quei bugiardi mi hanno fatto bere l’acqua di mare! Dicevano che faceva bene! Adesso mi sento malissimo, e loro ancora ridono.\n\nPotresti prendermi una cosa, $ItemToGet, da qui, $ItemSpawnLocation, prima che faccia... un disastro"	那些骗子还骗我说喝海水对身体有好处呢！ 现在我感觉难受极了， 他们却笑得合不拢嘴！ \n\n你能从 $ItemSpawnLocation 帮我取个 $ItemToGet 来吗？ 不然我就要…… 搞得一塌糊涂了	あのウソつきどもめ！ 海水は健康にいいって 言うから飲んだら、 気持ち悪くて 死にそうだっての… あいつらはゲラゲラ 笑ってやがるしよお！\n\n $ItemSpawnLocation から $ItemToGet を取ってきてくれるか？ さもないと… オレの胃が… ヤバいんだ… 				
Text.Quest.SeaSick.FirstObjective	Get $ItemToGet for $QuestGiver	Finde „$ItemToGet“ für $QuestGiver	Trouver $ItemToGet pour $QuestGiver	"Para $QuestGiver, consigue: $ItemToGet."	Доставить: $ItemToGet. Кому: $QuestGiver	Prendi $ItemToGet per $QuestGiver	为 $QuestGiver 获取 $ItemToGet 	$ItemToGetを入手し、 $QuestGiver に届ける				
Text.Quest.SeaSick.Name	Sea Sick	Seekrank	Mal de mer	Náuseas	Морская болезнь	Mal di mare	晕船	船酔い				
Text.Quest.SeaSick.SecondObjective	Get a $ItemToGet for $QuestGiver	Hole „$ItemToGet“ für $QuestGiver	Trouver $ItemToGet pour $QuestGiver	"Para $QuestGiver, consigue: $ItemToGet."	Доставить: $ItemToGet. Кому: $QuestGiver	Prendi $ItemToGet per $QuestGiver	为 $QuestGiver 获取 $ItemToGet 	$ItemToGet を入手し、 $QuestGiver に届ける				
Text.Quest.SeaSick_Pt2.Desc	"That certainly helped with my sickness, but you took a little too long!\n\nI could really do with a $ItemToGet to clean up the mess I made…"	"Das hat zwar mit meiner Übelkeit geholfen, aber du hast zu lange gebraucht!\n\nIch könnte jetzt „$ItemToGet“ wirklich gut gebrauchen, um sauberzumachen ..."	"Ça a bien soigné ma nausée, mais tu as mis un peu trop de temps !\n\nJ'ai vraiment besoin de l'objet $ItemToGet pour nettoyer tout ça..."	"Eso me ha ayudado, ¡pero has tardado demasiado!\n\nNecesito un/a $ItemToGet para limpiar el desastre que he hecho..."	"Мне это очень поможет, но уже немного поздно!\n\nМне не помешает $ItemToGet, чтобы убрать за собой..."	"Ora sto meglio di certo, ma ci hai messo troppo tempo!\n\nOra mi servirebbe una cosa, $ItemToGet, per possa pulire il casino che ho fatto..."	我现在感觉好多了， 但你慢了一步！ \n\n我现在急需 $ItemToGet 清理我吐出来的东西…… 	あんたのおかげで 船酔いは収まった。 ただ、ほんの一歩 遅かったよなあ！\n\nこのゲロを掃除しないと いけねえ。 $ItemToGet はどこに置いてあったか… 				
Text.Quest.SeaSick_Pt2.Desc	My sickness reached a crescendo - I made a right mess over there!\n\nI could really do with a $ItemToGet to clean it up before people slip in it…	"Meine Übelkeit hat ihren Höhepunkt überschritten – sieht man da drüben!\n\nIch kann jetzt „$ItemToGet“ gut gebrauchen, um sauberzumachen, bevor noch jemand darin ausrutscht ..."	Mon malaise a atteint son paroxysme - j'ai tout sali là-bas !\n\nJ'ai vraiment besoin de l'objet $ItemToGet pour nettoyer ça avant que les gens glissent dessus...	¡El mareo me ha podido y he dejado el suelo hecho un desastre!\n\nMe vendría muy bien un/a $ItemToGet para limpiarlo antes de que alguien se resbale...	"Моя тошнота достигла пика: меня вырвало прямо здесь!\n\nМне очень пригодится $ItemToGet, чтобы убрать тут все, пока никто не наступил…"	"La mia nausea non smette di aumentare, ho fatto un disastro!\n\nMi servirebbe proprio una cosa, $ItemToGet, per pulire prima che qualcuno scivoli..."	我的不适感到达了顶峰…… 结果我把那里弄的一塌糊涂！ \n\n我现在急需 $ItemToGet 把那里清理干净， 不然别人会滑倒的…… 	船酔いが限界に 達しちまってよ、 あそこで盛大に ぶちまけちまった！\n\n誰かが滑って ケガする前に、 $ItemToGet で掃除しないと… 				
Text.Quest.ShipsInTheNight.Desc	"It's no secret I've been crushing hard on $DeliverItemTo for many weeks now. I'm just too shy to speak up!\n\nI have a letter in my desk that explains all, could you deliver it for me?"	"Es ist kein Geheimnis, dass ich schon seit Wochen in $DeliverItemTo verknallt bin. Ich bin nur zu schüchtern!\n\nIch habe einen Brief in meinem Schreibtisch, der alles erklärt, könntest du ihn für mich übergeben?"	"Ce n'est pas un secret que j'en pince pour $DeliverItemTo depuis des semaines. Je suis trop timide pour parler !\n\nJ'ai une lettre dans mon bureau qui explique tout, tu peux la livrer pour moi ?"	"No es un secreto que me gusta $DeliverItemTo desde hace semanas. ¡Me da vergüenza decírselo!\n\nTengo una carta en mi escritorio que lo explica todo, ¿se la darías por mí?"	"Все знают, что я уже несколько недель сохну от безответной любви, и предмет моих чувств — $DeliverItemTo. Но мне не хватает духу заговорить об этом!\n\nУ меня в ящике стола лежит письмо, в котором я все объясняю. Доставишь его?"	"Non è un segreto, da parecchie settimane ho una cotta per $DeliverItemTo. Ma non riesco a superare la timidezza!\n\nSul mio tavolo c’è una lettera che spiega tutto, potresti consegnarla al posto mio?"	我喜欢 $DeliverItemTo 好几个星期了， 这不是什么秘密。 我太害羞， 不好意思表白！ \n\n我桌子里有一封情书， 里面写明了一切。 你能帮我送一下吗？ 	別に隠すようなことじゃねえ。 オレは $DeliverItemTo のことが好きだ。 ずっと惚れてんのさ。 けどなあ、 シャイなオレには、 直接コクるなんて できねえぜ！\n\nオレの気持ちを したためた手紙が 机の中に入ってる。 あんたが届けてくれないか？				
Text.Quest.ShipsInTheNight.Desc	"In my desk is a letter confessing my true feelings towards $DeliverItemTo.\n\nI've not been able to muster enough courage to hand it them, so could you do it for me?\n\nPlease don't read it though!"	"In meinem Schreibtisch liegt ein Brief, in dem ich meine wahren Gefühle $DeliverItemTo gegenüber bekenne.\n\nIch hatte noch nicht den Mut, ihn der Person zu geben, könntest du das für mich tun?\n\nBitte lies ihn nicht!"	"Dans mon bureau, il y a une lettre qui révèle mes vrais sentiments à l'égard de $DeliverItemTo.\n\nJe n'ai pas assez de courage pour la lui donner, tu pourrais le faire pour moi ?\n\nMais ne la lis pas, s'il te plaît !"	"En mi escritorio hay una carta en la que confieso mis sentimientos por $DeliverItemTo.\n\nNo he tenido el valor de dársela aún, ¿se la darías por mí?\n\n¡Pero no la leas!"	"У меня в столе лежит письмо, в котором я признаюсь в своих чувствах. Адресат — $DeliverItemTo.\n\nУ меня не хватает смелости его отдать. Можешь сделать это за меня?\n\nТолько не читай!"	"Sul mio tavolo c’è una lettera in cui confesso i miei sentimenti per $DeliverItemTo.\n\nNon ho ancora trovato il coraggio di dargliela, potresti farlo tu?\n\nE ti prego di non leggerla!"	我桌子里有一封信， 上面写着我对 $DeliverItemTo 的真情表白。 \n\n我一直没法鼓起勇气把信交给他们， 你能否替我代劳？ \n\n不过拜托你别看！ 	オレの机の中に $DeliverItemTo への想いを つづった手紙が 入ってんだ。 \n\n自分で渡そうと思ったんだが、 どうにも勇気が 出なくてよお… あんたが渡してきてくれないか？\n\nお願いだから、 中は読まないでくれよ！				
Text.Quest.ShipsInTheNight.FirstObjective	Deliver $ItemToGet to $DeliverItemTo	Liefere „$ItemToGet“ an $DeliverItemTo	Livrer $ItemToGet à $DeliverItemTo	Entrega a $DeliverItemTo: $ItemToGet.	Передать: $ItemToGet. Кому: $DeliverItemTo	Consegna $ItemToGet a $DeliverItemTo	将 $ItemToGet 交给 $DeliverItemTo 	$ItemToGet を $DeliverItemTo に届ける				
Text.Quest.ShipsInTheNight.Name	Ships In The Night	Schiffe in der Nacht	Bateaux dans la nuit	Naves en la noche	Вестник	Amore platonico	夜间船队	ゆきずりの恋				
Text.Quest.ShipsInTheNight.Pt2.Desc	$DeliverTo looks distraught! Was it my letter?\n\nMaybe they need a nice gift to lift their spirits?	$DeliverTo sieht bestürzt aus! Lag es an meinem Brief?\n\nVielleicht kann ein schönes Geschenk die Stimmung retten?	$DeliverTo a l'air désespéré ! C'est à cause de ma lettre ?\n\nUn cadeau lui remonterait peut-être le moral ?	¡$DeliverTo parece triste! ¿Habrá sido mi carta?\n\nPuede que necesite un regalo bonito para animarse.	"$DeliverTo выглядит расстроенно! Это из-за моего письма?\n\nМожет, мне нужно подарить какой-нибудь милый подарок?"	Sembra che qualcosa stia turbando $DeliverItemTo! Sarà per la mia lettera?\n\nForse con un regalo potrà risollevarsi lo spirito!	 $DeliverTo 看起来心烦意乱！ 是因为我情书的缘故吗？ \n\n也许一份精美的礼物能让他们喜笑颜开？ 	$DeliverTo が真っ青な顔してら！ もしやオレの手紙のせいか？\n\nプレゼントを贈ったら元気が出るかな？				
Text.Quest.ShipsInTheNight.Pt3.Desc	Unfortunately $DeliverTo didn’t seem too impressed with that last gift...\n\nWhat I need to send is something that shows them just how strongly I feel.	"Leider war $DeliverTo von dem letzten Geschenk nicht sonderlich beeindruckt ...\n\nIch muss etwas schicken, dass meine starken Gefühle widerspiegelt."	"Malheureusement, $DeliverTo n'avait pas l'air emballé par ce dernier cadeau...\n\nJe dois lui envoyer quelque chose qui lui montre vraiment ce que je ressens."	"Por desgracia, a $DeliverTo no le ha gustado mucho ese regalo...\n\nLo que necesito ahora es algo que demuestre lo que siento de verdad."	"Увы, $DeliverTo, кажется, не в восторге от моего подарка...\n\nМне нужно подарить что-нибудь такое, что покажет всю силу моих чувств."	Sfortunatamente sembra che il regalo non abbia colpito $DeliverItemTo...\n\nHo bisogno di qualcosa che mostri i miei veri sentimenti.	很不幸， 上次的礼物并没有打动 $DeliverTo …… \n\n我送的礼物得表达出我强烈的情感。 	どうやらこの前の プレゼントじゃ、 $DeliverTo の心は つかめなかった みてえだ… \n\nオレのこの激しい想いが 伝わるような、 そんなモノを 贈らなきゃいけねえ… 				
Text.Quest.ShipsInTheNight.SecondObjective	Craft $ItemToCraft and Deliver to $DeliverTo	Fertige „$ItemToCraft“ und gib das $DeliverTo	Fabriquer et livrer $ItemToCraft à $DeliverTo	Haz un/a $ItemToCraft para $DeliverTo.	Изготовить и доставить: $ItemToCraft. Получатель: $DeliverTo	Crea $ItemToCraft e consegna l’oggetto a $DeliverItemTo	制作 $ItemToCraft 并将其交给 $DeliverTo 	$ItemToCraft を作って、 $DeliverTo に届ける				
Text.Quest.ShipsInTheNight.ThirdObjective	Craft $ItemToCraft and Deliver to $DeliverTo	Fertige „$ItemToCraft“ und gib das $DeliverTo	Fabriquer et livrer $ItemToCraft à $DeliverTo	Haz un/a $ItemToCraft para $DeliverTo.	Изготовить и доставить: $ItemToCraft. Получатель: $DeliverTo	Crea $ItemToCraft e consegna l’oggetto a $DeliverItemTo	制作 $ItemToCraft 并将其交给 $DeliverTo 	$ItemToCraft を作って、 $DeliverTo に届ける				
Text.Quest.SickNote.FirstObjective	Locate $ItemToGet for $QuestGiver	Finde „$ItemToGet“ für $QuestGiver	Trouver $ItemToGet pour $QuestGiver	"Para $QuestGiver, encuentra: $ItemToGet."	Найти: $ItemToGet. Для кого: $QuestGiver	Individua $ItemToGet per $QuestGiver	为 $QuestGiver 找到 $ItemToGet 	$ItemToGet を入手し、 $QuestGiver に届ける				
Text.Quest.SportsFan.Desc	"Try to keep calm when I tell you this, but I'm on the verge of completing my set of prized sports memorabilia!\n\nThere's just a few rare items I'm missing. I've been wondering if you could help out?"	"Versuch, ganz ruhig zu bleiben, wenn ich dir das jetzt erzähle, aber ich bin nahe dran, mein Set wertvoller Sportandenken fertigzustellen!n\nMir fehlen nur noch ein paar seltene Gegenstände. Kannst du mir wohl dabei helfen?"	"Essaye de garder ton calme, mais je suis sur le point de compléter ma collection de précieux souvenirs sportifs !\n\nIl me manque seulement quelques raretés. Je me demandais si tu pouvais m'aider."	"Intenta no perder los nervios cuando te diga esto, ¡pero estoy a punto de completar mi colección de recuerdos deportivos!\n\nSolo me faltan algunos objetos especiales. Me preguntaba si me puedes ayudar..."	Что я тебе сейчас расскажу! Моя коллекция спортивных наград почти собрана!\n\nОсталось всего несколько штук самых редких. Ты случайно не сможешь помочь?	"Non emozionarti troppo, ma ti dico che sto per completare la mia collezione di cimeli sportivi!\n\nMi mancano solo alcuni oggetti rari. Mi aiuteresti?"	听到我接下来要说的话时你可别兴奋过度。 我即将集齐一整套珍贵的运动收藏品了！ \n\n现在只缺几样稀有物品了。 不知你能否帮个忙？ 	今から言うことは ナイショだぞ。 実はもうすぐ、 わがスポーツ記念品の コレクションが 完成しそうなんだ！\n\n残すはいくつかの レア品のみでね。 手伝ってくれないか？				
Text.Quest.SportsFan.FirstObjective	Get $ItemToGet from $ItemSpawnLocation	Hole „$ItemToGet“ von $ItemSpawnLocation	Récupérer $ItemToGet à $ItemSpawnLocation	Consigue el/la $ItemToGet de $ItemSpawnLocation.	Забрать: $ItemToGet. У кого: $ItemSpawnLocation	"Prendi $ItemToGet qui, $ItemSpawnLocation"	在 $ItemSpawnLocation 获取 $ItemToGet 	$ItemSpawnLocation から $ItemToGet を入手する				
Text.Quest.SportsFan.Name	Sports Collectathon	Sport-Sammlung	Collectathon sportif	Colección maratoniana	Спортивный сборафон	Collezionista agonistico	运动收藏马拉松	スポーツコレクション				
Text.Quest.SportsFan.Pt2.Desc	"Am I hearing correct, that $ItemSpawnLocation has a rare $ItemToGet?\n\nI need it!"	"Habe ich das richtig gehört, es gibt den Gegenstand „$ItemToGet“ hier: $ItemSpawnLocation?n\nIch brauche das!"	"Ai-je bien entendu, il y a un objet $ItemToGet rare dans $ItemSpawnLocation ?\n\nJ'en ai besoin !"	¿Es cierto que $ItemSpawnLocation posee un/a $ItemToGet singular?\n\n¡Me hace falta!	"Как я понимаю, $ItemSpawnLocation располагает такой редкостью, как $ItemToGet.\n\nХочу-хочу-хочу!"	"Se ho sentito bene, un oggetto raro, $ItemToGet, si può trovare qui, $ItemSpawnLocation!\n\nMi serve!"	我没听错吧，  $ItemSpawnLocation 有一个稀有的 $ItemToGet ？ \n\n我需要那东西！ 	おいおい、 マジかよ？ $ItemSpawnLocation が、あのレアな $ItemToGet を持ってるって？\n\nどうしても欲しいっての！				
Text.Quest.SportsFan.Pt3.Desc	I was able to locate a few more items for my sports collection since our last chat. Now all I need is that elusive missing piece - a $ItemToCraft.\n\nMaybe you could craft one for me?	Seit unserem letzten Gespräch habe ich noch ein paar Gegenstände für meine Sportsammlung auftreiben können. Jetzt brauche ich nur noch das schwer auffindbare letzte Teil – „$ItemToCraft“.\n\nVielleicht kannst du das für mich fertigen?	"Depuis notre dernière discussion, j'ai découvert de nouveaux objets pour ma collection sportive. Maintenant, il ne reste plus que cette pièce manquante : $ItemToCraft\n\nTu peux peut-être la fabriquer ?"	"Desde nuestra última charla, he podido localizar algunos objetos más para mi colección de deportes. Ahora todo lo que necesito es esa difícil pieza: un/a $ItemToCraft.\n\n¿A lo mejor tú puedes crearla para mí?"	"После нашего последнего разговора мне удалось отыскать еще несколько предметов для моей спортивной коллекции. Теперь мне остался только последний неуловимый элемент: $ItemToCraft.\n\nМожет, ты его для меня сделаешь?"	"Sono riuscito a localizzare qualche altro oggetto per la mia collezione. Mi serve solo un ultimo pezzo, impossibile da trovare: $ItemToCraft.\n\nPotresti farmene uno?"	自我们上次谈话以来， 我又找到了几样要加入我运动收藏的物品。 我现在只需要那个一直没能得到的 $ItemToCraft 。 \n\n也许你可以帮我做一个？ 	おかげさまで、 わがスポーツコレクションは あと一歩で完成だ。 残すひとつは、 あの神出鬼没な $ItemToCraft のみさ。 \n\nひょっとして、あんたに作れるんじゃねえか？				
Text.Quest.SportsFan.SecondObjective	Get $ItemToGet from $ItemSpawnLocation	Hole „$ItemToGet“ von $ItemSpawnLocation	Récupérer $ItemToGet à $ItemSpawnLocation	Consigue el/la $ItemToGet de $ItemSpawnLocation.	Забрать: $ItemToGet. Откуда: $ItemSpawnLocation	"Prendi $ItemToGet qui, $ItemSpawnLocation"	在 $ItemSpawnLocation 获取 $ItemToGet 	$ItemSpawnLocation から $ItemToGet を入手する				
Text.Quest.SportsFan.ThirdObjective	Craft a $ItemToCraft	Fertige „$ItemToCraft“	Fabriquer $ItemToCraft	Crea: $ItemToCraft.	Изготовить: $ItemToCraft	Crea $ItemToCraft	制作 $ItemToCraft 	$ItemToCraft を作る				
Text.Quest.StolenGoods.FirstObjective	Retrieve $ItemToGet from $ItemSpawnLocation	Hole „$ItemToGet“ von $ItemSpawnLocation zurück	Reprendre $ItemToGet à $ItemSpawnLocation	Quítale a $ItemSpawnLocation mi $ItemToGet.	Забрать: $ItemToGet. У кого: $ItemSpawnLocation	Riprendi $ItemToGet da $ItemSpawnLocation	从 $ItemSpawnLocation 取回 $ItemToGet 	$ItemSpawnLocation から $ItemToGet を回収する				
Text.Quest.StolenGoods.Name	Stolen Goods	Gestohlene Waren	Biens volés	Objetos robados	Кража	Beni rubati	失窃的货物	盗品				
