Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese		
Text.Robinson.Chipping.EighthObjective	Використайте викрутку, щоб проломити відзначену стіну	"Nutze den Schraubendreher, um dich durch die Zielwand zu hacken"	Utilisez le tournevis pour casser le mur ciblé	Usa el destornillador para picar la pared objetivo	Проломите указанную стену с помощью отвертки	Usa il Cacciavite per colpire e scalfire il muro obiettivo	使用螺丝刀凿穿目标墙壁	ドライバーで壁をぶち破る		
Text.Robinson.Chipping.NinthObjective	Втечіть!	Flieh!	Échappez-vous !	¡Escapa!	Бегите!	Scappa!	逃脱！ 	脱獄する！		
Text.Robinson.Chipping.TenthObjective	Візміть пред. $ItemToGet зі стола Робінсона	Nimm folgendes von Robinsons Pult: $ItemToGet	Récupérez l'objet $ItemToGet dans le bureau de Robinson	Consigue el/la $ItemToGet del escritorio de Robinson	Заберите предмет ($ItemToGet) из стола Robinson	Prendi $ItemToGet dal Tavolo di Robinson	从Robinson的桌上收集   $ItemToGet  	Robinsonの机から $ItemToGet を回収する		
										
										
Text.Robinson.Cutting.Title0	Путівник з прорізання	Schneideanleitung	Guide pour couper	Guía de cortar	Руководство по резке	Come tagliare	切割指导	柵を切って脱獄		
Text.Robinson.Cutting.Title1	Путівник з прорізання #1	Schneideanleitung – Nr. 1	Guide pour couper 1	Guía de cortar Pt.1	"Руководство по резке, ч. 1"	"Come tagliare, parte 1"	切割指导第一部分	柵を切って脱獄（その1）		
Text.Robinson.Cutting.Desc	"Перед тим, як ми перейдемо до нашої справи, хочу переконатися, що можу довірити тобі це. Я позначив місце на твоїй мапі, де залишив записку, яку ти маєш прочитати. Йди за зеленою стрілкою до повідомлення, переглянь його, а тоді вертайсі до мене."	"Bevor wir uns an die Arbeit machen, möchte ich sichergehen, dass ich dir Aufgaben anvertrauen kann. Ich habe auf deiner Karte einen Ort markiert. Eine Notiz von mir, genauer gesagt. Lies sie. Folge dem grünen Pfeil zur Notiz, sieh sie dir an und komm dann zurück zu mir."	"Avant de nous mettre au travail, je veux m'assurer que je peux te confier des tâches. J'ai marqué un lieu sur ta carte et j'y ai accroché un mot pour toi : lis-le. Suis la flèche verte jusqu'au mot, lis-le, puis reviens me voir."	"Antes de empezar el verdadero trabajo, quiero asegurarme de que puedo encomendarte tareas. He marcado un sitio en tu mapa, una nota que he colgado en una pared para que la leas. Sigue la flecha verde hasta la nota, léela y vuelve conmigo."	"Чуть позже мы приступим к серьезным делам, а пока я хочу убедиться, что вам можно доверять поручения. Я отметил на вашей карте место, где спрятал записку. Следуйте за зеленой стрелкой, найдите записку, прочитайте ее и вернитесь ко мне."	"Prima di fare sul serio, voglio assicurarmi che possa affidarti dei compiti. Ho segnato un posto sulla tua mappa, mettendoci un biglietto da leggere. Segui la freccia verde fino alla nota, dai un’occhiata, quindi torna da me."	办正事前我得先确定你能不能信得过。 我在你的地图上标记了一个区域， 我在一面墙上放了一张纸条供你取阅。 跟随纸条上的绿色箭头， 去那瞧一瞧， 然后再回来找我。 	本格的な作業に取りかかる前に、 まずはお前の力量を 確かめておきたい。 地図に印を つけておいたから、 そこに残したメモを 読んでくるんだ。 緑色の矢印を 追いかけて進み、 メモを読んだら、 また会いに来い。		
Text.Robinson.Cutting.FirstObjective	Пройдіть крізь пурпурові двері та прочитайте записку Робінсона	Gehe durch die lilafarbenen Türen und lies Robinsons Notiz	Traversez les portes violettes et lisez le mot de Robinson	Cruza las puertas moradas y lee la nota de Robinson	Пройдите через фиолетовые двери и прочитайте записку Robinson	Attraversa le porte viola e leggi il biglietto di Robinson	穿过紫色的门， 阅读Robinson的纸条	紫色のドアを抜け、 Robinsonのメモを読む		
Text.Robinson.Cutting.FirstObjectiveAlt	Прочитайте записку, залишену Робінсоном	Lies die Notiz von Robinson	Lisez le mot de Robinson	Lee la nota de Robinson	"Прочитайте записку, оставленную Robinson"	Leggi il biglietto di Robinson	阅读Robinson留下的纸条	Robinsonのメモを読む		
Text.Robinson.Cutting.SecondObjective	Поверніться до Робінсона	Kehre zu Robinson zurück	Retournez voir Robinson	Vuelve con Robinson	Вернитесь к Robinson	Torna da Robinson	回到Robinson那儿	Robinsonに会う		
Text.Robinson.Cutting.Title2	Путівник з прорізання #2	Schneideanleitung – Nr. 2	Guide pour couper 2	Guía de cortar Pt.2	"Руководство по резке, ч. 2"	"Come tagliare, parte 2"	切割指导第二部分	柵を切って脱獄（その2）		
Text.Robinson.Cutting.Part2.Desc	"Огорожі, зазвичай, дуже добре видно зі сторожових веж. Тому ліпше прорізати їх вночі, під покривом темряви. Наглядачі побачать, що ти пропав з камери, тож змайструй опудало на ліжко, щоб запобігти цьому. \n\nПоглянь на мапу, я сховав деякі необхідні предмети, щоб ти знайшов їх та створив опудало. Після того, як ти це зробиш, поклади його у своє ліжко…"	"Zäune sind für Wachtürme normalerweise sehr gut einsehbar. Es wäre vorteilhaft, nur nachts im Schutz der Dunkelheit zu schneiden. Die Wärter werden merken, wenn du nicht in deiner Zelle bist. Eine Attrappe fürs Bett wäre eine gute Vorsichtsmaßnahme. \n\nWirf einen Blick auf deine Karte. Ich habe einige Bestandteile zur Herstellung einer Attrappe fürs Bett versteckt. Platziere sie im Bett, wenn du sie hergestellt hast …"	"Les tours de garde ont en général une très bonne visibilité sur les clôtures. Il est avantageux de couper pendant la nuit, sous couvert de l'obscurité. Les gardes se rendront compte que tu n'es plus dans ta cellule, alors il vaut mieux fabriquer un mannequin pour lit par précaution. \n\nRegarde ta carte, j'ai caché des composants que tu dois trouver pour fabriquer un mannequin pour lit. Lorsque tu l'auras fabriqué, mets-le dans ton lit..."	"Las vallas suelen poder verse muy bien desde las torres de guardia. Lo mejor para ti es cortarlas de noche, bajo el manto de la oscuridad. Los guardias se darán cuenta de que no estás en tu celda, así que fabricar un muñeco para la cama es una buena precaución. \n\nMira el mapa, he escondido algunos ingredientes para que puedas fabricar un muñeco para la cama. Cuando lo tengas, ponlo en tu cama..."	"Заборы обычно прекрасно просматриваются с вышек. Поэтому лучше всего отправляться их резать ночью, под прикрытием темноты. Охранники заметят, что вас нет в камере, поэтому нужно принять меры предосторожности: изготовить куклу-валик. \n\nВзгляните на вашу карту: я спрятал кое-какие материалы, с помощью которых можно изготовить куклу-валик. Как только изготовите куклу, поместите ее в кровать..."	"Le recinzioni sono molto visibili dalle torri di guardia. È per questo che è meglio tagliare durante la notte, con il favore delle tenebre. Le guardie noteranno se non sei in cella, quindi è buona precauzione creare un Manichino. \n\nDai un’occhiata alla tua mappa: ho nascosto degli oggetti utili da trovare per creare un Manichino. Quando l’avrai creato, posizionalo nel tuo letto…"	通常情况下， 围栏都非常容易暴露在警卫塔的视野之下。 在夜色的掩护中进行切割工作会比较有利。 你要是不在牢房里的话， 警卫会发现你的， 所以最好制造一个床上假人以防不测。 \n\n查看你的地图， 我藏了一些材料， 可以让你制造床上假人。 做好以后， 把它放到你的床上…… 	フェンスは通常、 監視塔から バッチリ見張られてる。 陽が落ちてから、 闇にまぎれて 作業するのが 得策だろうな。 それと 房を抜け出したことが 看守にバレないよう、 ダミー人形を 作っておくんだ。\n\nそいつの材料を 隠しておいたから、 地図を見て探せ。 ダミーを作ったらすぐ、 ベッドに置くんだぞ…		
Text.Robinson.Cutting.ThirdObjective	"Натиність [X], щоб відкрити меню майстрування та зробіть пред. $ItemToCraft для перс. $QuestGiver"	Drücke [X] um das Herstellungsmenü zu öffnen und stelle $ItemToCraft für $QuestGiver her	Appuyez sur [X] pour ouvrir le menu de fabrication et fabriquez $ItemToCraft pour $QuestGiver	Pulsa [X] para abrir el menú Taller y fabrica $ItemToCraft para $QuestGiver	"Нажмите кнопку [X], чтобы открыть меню изготовления и изготовить предмет ($ItemToCraft) для заключенного по имени $QuestGiver"	"Premi [X] per aprire il menu Crea, quindi Crea $ItemToCraft per $QuestGiver"	按下[X]打开制作菜单， 给 $QuestGiver打造 $ItemToCraft。 	[X] で工作メニューを開き、 $QuestGiver のために $ItemToCraft を作る		
Text.Robinson.Cutting.FourthObjective	Покладіть опудало на своє ліжко	Platziere die Attrappe fürs Bett in deinem Bett	Placez le mannequin dans le lit	Coloca el muñeco para la cama en tu cama	Поместите куклу-валик в кровать	Posiziona il Manichino nel tuo letto	把床上假人放置到你的床上	ベッドにダミー人形を置く		
Text.Robinson.Cutting.Title3	Путівник з прорізання #3	Schneideanleitung – Nr. 3	Guide pour couper 3	Guía de cortar Pt.3	"Руководство по резке, ч. 3"	"Come tagliare, parte 3"	切割指导第三部分	柵を切って脱獄（その3）		
Text.Robinson.Cutting.Part3.Desc	"Се обдурить варту! Настав час змайструвати крихкі різці. Знаряддя можна посилити, використавши додаткові предмети, щоб перетворити його з крихкого на легке, а після чого на міцне. Кожне поліпшення збільшує ефективність та довговічність інструменту. Не забувай заглядати у своє меню майстрування, щоб побачити як покращити своє знаряддя!"	"Das wird die Wärter austricksen! Zeit, Schwache Seitenschneider herzustellen. Werkzeuge können verstärkt werden, indem zusätzliche Komponenten hinzugefügt werden, um sie von Schwach auf Leicht und dann auf Stabil aufzuwerten. Jede Aufwertung macht das Werkzeug effektiver und robuster. In deinem Herstellungsmenü erfährst du, wie du ein Werkzeug aufwertest!"	"Ça devrait berner les gardes ! Il est temps de fabriquer une pince coupante fragile. Les outils peuvent être renforcés en ajoutant des composants supplémentaires pour les faire passer de fragiles à légers, et enfin à robustes. À chaque amélioration, l'outil gagne en efficacité et en résistance. Consulte le menu de fabrication pour savoir comment améliorer un outil !"	"¡Así engañarás a los guardias! Hora de fabricar un cortador frágil. Las herramientas se pueden fortalecer si les añades componentes adicionales. Mejoran de frágiles a ligeras y, después, a pesadas. Cada mejora aumenta la eficacia y durabilidad de una herramienta. ¡Consulta el menú Taller para ver cómo mejorar una herramienta!"	"Это усыпит бдительность охраны! Пора изготовить облегченный резак. Инструменты можно укрепить, добавив к ним новые компоненты. Из облегченного инструмента получится легкий, а из легкого — прочный. После каждого улучшения инструмент становится эффективнее и прочнее. Не забывайте проверять меню изготовления, чтобы узнать, как улучшить инструменты!"	"Questo ingannerà le guardie! È ora di creare dei Taglierini fragili. Puoi rafforzare gli attrezzi aggiungendo ulteriori componenti. Passeranno dall’essere Fragili a Leggeri, e infine Robusti. Ciascun potenziamento migliora l’efficacia e la durevolezza dell’attrezzo. Ricordati di controllare il tuo menù Creazione per vedere come potenziare gli attrezzi!"	那样就能迷惑警卫了！ 该制作劣质镐子了。 可以通过添加额外的组件来升级工具， 升级成轻巧型， 然后到更高级的坚固型。 每次升级都会增加工具的效率和耐久。 不要忘记打开你的制作菜单， 查看如何升级你的工具！ 	これで看守をだませるぞ！ 次は「もろいカッター」を作る番だ。 工具はさらに 材料と 組み合わせることで、 「もろい」モノから 「軽量」タイプ、 「丈夫な」モノへと 強化できる。 強化するたびに、 工具の効果や 耐久性が 向上するんだ。 一度工作メニューを チェックして、 工具を強化する 方法を確かめておけ！		
Text.Robinson.Cutting.FifthObjective	Змайструйте пред. $ItemToCraft1	Fertige „$ItemToCraft1“	Fabriquer $ItemToCraft1	Crea: $ItemToCraft1.	Изготовить: $ItemToCraft1	Crea $ItemToCraft1	制作 $ItemToCraft1	$ItemToCraft1 を作る		
Text.Robinson.Cutting.SixthObjective	Поверніться до Робінсона	Kehre zu Robinson zurück	Retournez voir Robinson	Vuelve con Robinson	Вернитесь к Robinson	Torna da Robinson	回到Robinson那儿	Robinsonに会う		
Text.Robinson.Cutting.Title4	Путівник з прорізання #4	Schneideanleitung – Nr. 4	Guide pour couper 4	Guía de cortar Pt.4	"Руководство по резке, ч. 4"	"Come tagliare, parte 4"	切割指导第四部分	柵を切って脱獄（その4）		
Text.Robinson.Cutting.Part4.Desc	"Все, шо тобі залишилося для втечі, се дочекатися відбою, але ти ПОВИНЕН не забути спершу прийти на вечірній переклик! Я оновлю твої мапу та щоденник, коли настане час втілити у життя план.\n\nПросто дотримуйся моїх вказівок, і ти якнайшвидше опинишся на волі!... "	"Du wirst warten müssen, bis die Lichter aus sind, bevor du fliehst. Denke daran, dass du beim abendlichen Appell anwesend sein MUSST! Ich habe deine Karte und dein Tagebuch aktualisiert, damit du weißt, wann der Plan losget.\n\nBefolge einfach meine Anweisungen und du bist im Nu frei! "	"Tu vas devoir attendre l'extinction des feux afin de t'échapper, mais d'abord tu ne DOIS surtout pas oublier de te présenter à l'appel du soir ! Je vais mettre ta carte et ton journal à jour lorsqu'il sera temps de mettre ce plan à exécution.\n\nSuis mes instructions, et tu seras dehors en un rien de temps ! "	"Vas a tener que esperar a que apaguen las luces para poder fugarte, pero ¡RECUERDA ir al pase de lista nocturno antes! Actualizaré tu mapa y tu diario cuando sea hora de poner en marcha el plan.\n\nSigue mis instrucciones, y ¡estarás fuera en un santiamén!... "	"Для этого побега вам придется дождаться, пока свет выключат. Но не забудьте ОБЯЗАТЕЛЬНО сходить на вечернюю перекличку! Я отмечу нужное место на вашей карте и запишу в журнале, когда следует выполнить этот план.\n\nСледуйте инструкциям, и скоро будете на свободе! "	"Dovrai aspettare le Luci spente per evadere, ma prima DEVI ricordarti di andare all’Appello serale! Aggiornerò la tua mappa e il tuo diario quando sarà ora di agire.\n\nTi basta seguire le mie istruzioni e sarai fuori in tempo zero!... "	你需要等到熄灯后才能开始越狱， 但记住， 晚间点名必须得去！ 行动时机到来时， 我会更新你的地图和日志。  \n\n照我的指示去做， 你马上就能重获自由了！ ……  	この脱獄は 消灯を待って やり遂げる 必要があるが、 夜の点呼は 絶対に サボるんじゃないぜ！ いよいよその時が来たら、 オレが地図と 日記を 更新しといてやる。\n\nオレの指示に 従ってさえいれば、 お前はもうすぐ 自由の身だ…！ 		
Text.Robinson.Cutting.SeventhObjective	Зачекайте вечірнього переклику для подальших вказівок	Warte bis zum abendlichen Appell auf weitere Anweisungen	Attendez l'appel du soir pour recevoir d'autres instructions	Espera al pase de lista nocturno para recibir instrucciones	Дождитесь вечерней переклички и следующих инструкций	Aspetta l’Appello serale per altre istruzioni	晚间点名前保持候命， 等待进一步指示	夜の点呼を待ち、 次の指示を受ける		
Text.Robinson.Cutting.EighthObjective	Відвідайте вечірній переклик	Geh zum abendlichen Appell	Présentez-vous à l'appel du soir	Ve al pase de lista nocturno	Посетите вечернюю перекличку	Vai all’Appello serale	出席晚间点名	夜の点呼に出る		
Text.Robinson.Cutting.NinthObjective	Візьміть пред. $ItemToGet зі стола Робінсона	Nimm folgendes von Robinsons Pult: $ItemToGet	Récupérez l'objet $ItemToGet dans le bureau de Robinson	Consigue el/la $ItemToGet del escritorio de Robinson	Заберите предмет ($ItemToGet) из стола Robinson	Prendi $ItemToGet dal Tavolo di Robinson	从Robinson的桌上收集   $ItemToGet  	Robinsonの机から $ItemToGet を回収する		
Text.Robinson.Cutting.TenthObjective	Прямуйте до огорожі по периметру	Begib dich zur Einzäunung	Allez à la clôture du périmètre	Ve a la valla del perímetro	Отправляйтесь к ограждению	Vai alla recinzione esterna	前往边界围栏	外側のフェンスへ向かう		
Text.Robinson.Cutting.EleventhObjective	Заждіть кінця вечірнього переклику…	Warte auf das Ende des Appells …	Attendez la fin de l'appel...	Espera a que acabe el pase de lista...	Дождитесь конца переклички...	Aspetta che l’Appello finisca…	等待点名结束……	「点呼」が終わるのを待つ…		
Text.Robinson.Cutting.TwelfthObjective	Заждіть, коли усі в’язні повернуться у камери…	Warte auf das Ende von Zurück zur Zelle …	Attendez la fin du retour en cellule...	Espera a que acabe el regreso a la celda...	"Дождитесь, пока все разойдутся по камерам..."	Aspetta che il Ritorno in cella finisca…	等待返回牢房过程结束……	「房へ戻れ」が 終わるのを待つ…		
Text.Robinson.Cutting.ThirtheenthObjective	Розріжте позначену огорожу	Schneide den Zielzaun	Coupez la clôture ciblée	Corta la valla objetivo	Режьте забор	Taglia la recinzione obiettivo	切割目标围栏	柵を切断する		
Text.Robinson.Cutting.FourteenthObjective	Втечіть!	Flieh!	Échappez-vous !	¡Escapa!	Бегите!	Scappa!	逃脱！ 	脱獄する！		
Text.Robinson.Cutting.FifthteenthObjective	Віднесіть пред. $ItemToCraft1 перс. $DeliverTo1	Bringe %ItemToCraft1 zu $DeliverTo1	Livrez $ItemToCraft1 à $DeliverTo1	Entrega el/la $ItemToCraft1 a $DeliverTo1	$ItemToCraft1: доставить заключенному по имени $DeliverTo1	Consegna $ItemToCraft1 a $DeliverTo1	传递 $ItemToCraft1给 $DeliverTo1	$ItemToCraft1 を $DeliverTo1 に届ける		
										
										
Text.Robinson.Digging.Title0	Путівник з підкопування	Grabanleitung	Guide pour creuser	Guía de cavar	Руководство по подкопам	Come scavare	挖掘指导	掘って脱獄		
Text.Robinson.Digging.Title1	Путівник з підкопування #1	Grabanleitung – Nr. 1	Guide pour creuser 1	Guía de cavar Pt.1	"Руководство по подкопам, ч. 1"	"Come scavare, parte 1"	挖掘指导第一部分	掘って脱獄（その1）		
Text.Robinson.Digging.Desc	"А перед тим як ти забрудниш свої руки багнюкою, я дам невеличке завдання тобі… Я позначив місцину на твоїй мапі, там у кімнаті буде для тебе записка. Йди за зеленою стрілкою до неї, прочитай повідомлення та повертайсі до мене."	"Bevor du dir die Hände schmutzig machst, habe ich noch eine kleine Aufgabe für dich … Ich habe einen Ort auf deiner Karte markiert. Dort findest du eine Notiz von mir in einem Raum. Lies sie. Folge dem grünen Pfeil zur Notiz, sieh sie dir an und komm dann zurück zu mir."	"Avant que tu n'aies de la boue sous les ongles, j'ai une petite tâche pour toi... J'ai marqué une pièce sur ta carte et j'y ai placé un mot : lis-le. Suis la flèche verte jusqu'au mot, lis-le, puis reviens me voir."	"Antes de que te llenes las uñas de barro, tengo una tarea para ti... He marcado un sitio en tu mapa, una nota que he colgado en una pared para que la leas. Sigue la flecha verde hasta la nota, léela y vuelve conmigo."	"Вымазаться по уши в грязи вы еще успеете, а пока выполните мое задание... Я отметил на карте комнату, где спрятал записку для вас. Следуйте за зеленой стрелкой, найдите записку, прочитайте ее и вернитесь ко мне."	"Prima che cominci a sporcarti le mani, ho un compito veloce per te… Ho segnato un posto sulla tua mappa, mettendo un biglietto da leggere in quella stanza. Segui la freccia verde fino alla nota, dai un’occhiata, quindi torna da me."	在让你双手塞满泥垢之前， 我有个快速任务要派给你…… 我在你的地图上标记了一个区域， 在房间里我留下了一张纸条供你取阅。 跟随纸条上的绿色箭头， 去那瞧一瞧， 然后再回来找我。 	その手が 泥だらけに なる前に、 ちょっと 頼みたいことが あってな… 地図に印を つけておいたから、 そこに残したメモを 読んでくるんだ。 緑色の矢印を 追いかけて進み、 メモを読んだら、 また会いに来い。		
Text.Robinson.Digging.FirstObjective	Пройдіть крізь пурпурові двері та прочитайте записку Робінсона	Gehe durch die lilafarbenen Türen und lies Robinsons Notiz	Traversez les portes violettes et lisez le mot de Robinson	Cruza las puertas moradas y lee la nota de Robinson	Пройдите через фиолетовые двери и прочитайте записку Robinson	Attraversa le porte viola e leggi il biglietto di Robinson	穿过紫色的门， 阅读Robinson的纸条	紫色のドアを抜け、 Robinsonのメモを読む		
Text.Robinson.Digging.FirstObjectiveAlt	Прочитайте записку, залишену Робінсоном	Lies die Notiz von Robinson	Lisez le mot de Robinson	Lee la nota de Robinson	"Прочитайте записку, оставленную Robinson"	Leggi il biglietto di Robinson	阅读Robinson留下的纸条	Robinsonのメモを読む		
Text.Robinson.Digging.SecondObjective	Поверніться до Робінсона	Kehre zu Robinson zurück	Retournez voir Robinson	Vuelve con Robinson	Вернитесь к Robinson	Torna da Robinson	回到Robinson那儿	Robinsonに会う		
Text.Robinson.Digging.Title2	Путівник з підкопування #2	Grabanleitung – Nr. 2	Guide pour creuser 2	Guía de cavar Pt.2	"Руководство по подкопам, ч. 2"	"Come scavare, parte 2"	挖掘指导第二部分	穴を掘って脱獄（その2）		
Text.Robinson.Digging.Part2.Desc	"Копання тунелів залишає по собі багацько землі… Або, як назвали б наглядачі, «докази». Перед тим як займатися підкопом тобі варто взнати як заховати ґрунт, наритий тобою!\n\nУ моєму столі є трохи землі, будь ласка, позбудься її. Змити в нужник - найбезпечніший спосіб."	"Das Graben von Tunneln erzeugt eine Menge Erde … Oder, wie die Wärter es nennen würden, „Beweismaterial“. Wenn du schon einen Tunnel graben möchtest, musst du erst einmal wissen, wie du die dadurch entstehende Erde versteckst!\n\nIn meinem Pult findest du etwas Erde. Bitte entsorge sie. Eine sichere Methode wäre, sie im Klo runterzuspülen."	"Creuser des tunnels laisse beaucoup de terre... ou de ""preuves"" comme diraient les gardes. Si tu comptes creuser des tunnels, tu dois d'abord savoir comment cacher la terre que tu vas déplacer !\n\nIl y a de la terre dans mon bureau, débarrasse-t-'en. L'évacuer par les toilettes est une solution sûre."	"Cavar túneles genera mucha tierra... o ""pruebas"", como dicen los guardias. Si vas a cavar túneles, ¡primero debes saber cómo esconder la tierra que se genera!\n\nHay algo de tierra en mi escritorio, deshazte de ella. Tirarla al retrete es una apuesta segura."	"При подкопах образуется много грязи. Или, как говорят охранники, «доказательств». Сначала нужно придумать, куда вы денете всю грязь, а потом уже копать туннели!\n\nВ моем столе есть немного грязи, избавьтесь от нее. Самое безопасное — смыть ее в туалет."	"Scavare dei tunnel produce un sacco di terreno… O, come direbbero le guardie, “prove”. Se hai intenzione di scavare dei tunnel, prima devi sapere come nascondere il terreno che smuovi!\n\nC’è del Terreno nel mio tavolo. Sbarazzatene, per favore. Buttarlo nel WC è un ottimo metodo."	挖掘隧道会留下大量的泥土…… 又或是警卫所称的“证据”。 如果你想要挖掘隧道的话， 首先你需要知道如何把挖出的泥土藏起来！  \n\n在我的桌上有一些泥土， 请把它们处理掉。 从厕所里把它们冲走比较稳妥。 	穴ボコを掘ると 大量の土が出る… 看守にとっちゃ、 動かぬ「証拠」がな。 なんでまずは、 その土を処分する方法を 知っておかなきゃ ならないってわけさ！\n\nオレの机の中に 入ってる土を 処分しろ。 トイレに 流しちまうのが、 確実だろうな。		
Text.Robinson.Digging.ThirdObjective	Позбудьтеся пред. $ItemToDestroy перс. $QuestGiver 	Zerstöre „$ItemToDestroy“ für $QuestGiver	Détruire le $ItemToDestroy de $QuestGiver	Destruye el/la $ItemToDestroy de $QuestGiver.	Уничтожить: $ItemToDestroy. Владелец: $QuestGiver	Distruggi $ItemToDestroy di $QuestGiver	销毁  $QuestGiver 的  $ItemToDestroy 	$QuestGiver の $ItemToDestroy を処分する		
Text.Robinson.Digging.Title3	Путівник з підкопування #3	Grabanleitung – Nr. 3	Guide pour creuser 3	Guía de cavar Pt.3	"Руководство по подкопам, ч. 3"	"Come scavare, parte 3"	挖掘指导第三部分	穴を掘って脱獄（その3）		
Text.Robinson.Digging.Part3.Desc	"Далі - створення важливої частини набору… руків’я знаряддя. Воно використовується для виготовлення лопат та кайл.\n\nТобі доведеться звикнути до обшуків столів у спробах надибати потрібні предмети для майстрування. Знайди компоненти, створи руків’я знаряддя, а потому вертайсі до мене."	"Als Nächstes stellen wir ein essentielles Hilfsmittel her … den Werkzeuggriff. Er kann zum Herstellen von Schaufeln & Spitzhacken genutzt werden.\n\nDu wirst dich daran gewöhnen müssen, Herstellungsbestandteile aus Pulten zu klauen. Finde die Bestandteile, stelle einen Werkzeuggriff her und komm zurück zu mir."	"Étape suivante, la fabrication d'un élément essentiel... la poignée d'outil. Elle peut servir à fabriquer des pelles et des pioches.\n\nTu devras t'habituer à fouiller les bureaux pour trouver des composants de fabrication. Trouve les composants, fabrique une poignée d'outil et reviens me voir."	"Lo siguiente es fabricar una parte esencial de tu kit... el mango de herramienta. Se puede usar para fabricar palas y picos.\n\nTendrás que acostumbrarte a saquear escritorios para buscar ingredientes de construcción. Encuentra los ingredientes, fabrica un mango de herramienta y vuelve conmigo."	"Идем дальше. Теперь надо создать важную вещь: ручку инструмента. С ее помощью можно изготавливать лопаты и кирки.\n\nВам придется привыкнуть обыскивать чужие столы в поисках материалов для изготовления вещей. Найдите нужные материалы, изготовьте ручку инструмента и возвращайтесь ко мне."	"Ed ora, creiamo un attrezzo essenziale… il Manico di attrezzo. Può essere usato per creare Pale e Picconi.\n\nDovrai abituarti a rovistare nei tavoli in cerca di oggetti con cui creare. Vai in cerca degli oggetti giusti, crea un Manico di attrezzo e torna da me."	下一步， 制作一个基础的工具…… 工具手柄。 它能用于制作铲子和镐子。  \n\n你会慢慢习惯从桌子上偷摸用于打造的材料。 寻找材料， 制作一个工具手柄， 然后回来找我。 	次はどんな工具にも 欠かせない 「ハンドル」を作るぞ。 シャベルや ツルハシの 作成に使えるんだ。\n\nさしあたり 机をあさって、 モノを盗むことに 慣れてもらおうか。 必要な材料を 手に入れて 「工具のハンドル」を 作ったら、 オレに会いに来い。		
Text.Robinson.Digging.FourthObjective	"Натисніть [X], щоб відкрити меню майстрування, та зробіть пред. $ItemToCraft для перс. $QuestGiver"	Drücke [X] um das Herstellungsmenü zu öffnen und stelle $ItemToCraft für $QuestGiver her	Appuyez sur [X] pour ouvrir le menu de fabrication et fabriquez $ItemToCraft pour $QuestGiver	Pulsa [X] para abrir el menú Taller y fabrica $ItemToCraft para $QuestGiver	"Нажмите кнопку [X], чтобы открыть меню изготовления и изготовить предмет ($ItemToCraft) для заключенного по имени $QuestGiver"	"Premi [X] per aprire il menu Crea, quindi Crea $ItemToCraft per $QuestGiver"	按下[X]打开制作菜单， 给 $QuestGiver打造 $ItemToCraft。 	[X] で工作メニューを開き、 $ItemToCraft を作って、 $QuestGiver に届ける		
Text.Robinson.Digging.Title4	Путівник з підкопування #4	Grabanleitung – Nr. 4	Guide pour creuser 4	Guía de cavar Pt.4	"Руководство по подкопам, ч. 4"	"Come scavare, parte 4"	挖掘指导第四部分	穴を掘って脱獄（その4）		
Text.Robinson.Digging.Part4.Desc	"Чудова робота, тепер тобі треба перетворити руків’я знаряддя у найпростішу форму лопату - хитку. Знову ж таки, я поклав деякі компоненти у столи, щоб ти міг їх знайти! Як тільки ти отримаєш хитку лопату, тоді настане час починати рити!"	"Gute Arbeit! Jetzt wirst du diesen Werkzeuggriff zur einfachsten Form einer Schaufel verarbeiten: der Schwachen Schaufel. Ich habe für dich wieder mal einige Bestandteile in Pulten versteckt. Sobald du die Schwache Schaufel hast, kannst du mit dem Graben loslegen!"	"Bon travail, tu vas maintenant faire de cette poignée d'outil la pelle la plus simple qui soit : la pelle fragile. Une fois encore, j'ai placé des composants dans des bureaux pour toi ! Une fois que tu auras la pelle fragile, il sera temps de commencer à creuser !"	"Buen trabajo, ahora vas a tener que convertir un mango de herramienta en la pala más básica, la pala frágil. ¡He vuelto a meter ingredientes en escritorios para que los encuentres! Cuando tengas la pala frágil, ¡será hora de cavar!"	"Отлично! А теперь надо превратить эту ручку в самый базовый инструмент: облегченную лопату. Я снова спрятал в своем столе кое-какие материалы для вас! Когда изготовите облегченную лопату, можете начинать копать!"	"Ottimo lavoro. Ora trasformerai un Manico di attrezzo nella Pala fragile, un attrezzo di base. Ho messo di nuovo degli oggetti utili nei tavoli, vai a trovarli! Quando avrai la Pala fragile, sarà tempo di cominciare a scavare!"	干得不错， 现在你要把工具手柄改造成最基础的铲子， 劣质铲子。 再提醒你一次， 我会在桌子里放一些材料供你寻找使用！ 成功制造出劣质铲子后， 就是你开始挖掘之时！ 	いいぞ。 次はそのハンドルを 使って、 一番シンプルな 「もろいシャベル」を 作ってみろ。 今度もまた、 机の中に 材料を 隠しといてやった。 「もろいシャベル」が 手に入ったら、 穴を掘り始める 頃合いだ！		
Text.Robinson.Digging.FifthObjective	Змайструйте пред. $ItemToCraft1	Fertige „$ItemToCraft1“	Fabriquer $ItemToCraft1	Crea: $ItemToCraft1.	Изготовить: $ItemToCraft1	Crea $ItemToCraft1	制作 $ItemToCraft1	$ItemToCraft1 を作る		
