Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
Text.Quest.Fallen Comrades.FirstObjective	Locate the $ItemToGet for $QuestGiver	Finde $ItemToGet für $QuestGiver	Localiser $ItemToGet pour $QuestGiver	"Para $QuestGiver, encuentra: $ItemToGet."	"$QuestGiver хочет, чтобы вы нашли этот предмет: $ItemToGet"	Trova l’oggetto $ItemToGet per $QuestGiver	为 $QuestGiver 找出 $ItemToGet	$ItemToGet を入手し、$QuestGiver に届ける
Text.Quest.Fallen Comrades.SecondObjective	Beat down $ItemSpawnLocation and find the $ItemToGet for $QuestGiver	Schlage $ItemSpawnLocation nieder und finde $ItemToGet für $QuestGiver	Raser $ItemSpawnLocation et trouver $ItemToGet pour $QuestGiver	Derriba $ItemSpawnLocation y encuentra: $ItemToGet para $QuestGiver.	"$QuestGiver хочет, чтобы вы пробились в место под названием $ItemSpawnLocation и нашли там $ItemToGet"	Butta giù $ItemSpawnLocation e trova l’oggetto $ItemToGet per $QuestGiver	打倒 $ItemSpawnLocatio n并给 $QuestGiver 找到 $ItemToGet	$ItemSpawnLocation をぶちのめし、$ItemToGet を入手して、$QuestGiver に届ける
Text.Quest.Fallen Comrades.ThirdObjective	Locate the final $ItemToGet1 for $QuestGiver	Finde den letzten Teil von $ItemToGet1 für $QuestGiver	Localiser $ItemToGet1 pour $QuestGiver	"Por último, encuentra: $ItemToGet1 para $QuestGiver."	"$QuestGiver хочет, чтобы вы нашли последний предмет: $ItemToGet1"	Trova l’ultimo oggetto $ItemToGet1 per $QuestGiver	为 $QuestGiver 找出最后的 $ItemToGet1 	最後の $ItemToGet1 を入手して、$QuestGiver に届ける
								
								
								
Text.Interact.Juggle	Жонглювання 	Jonglieren 	Jonglage 	Malabarista 	Жонглирование 	Fai il giocoliere 	变戏法 	ジャグリング
Text.Interact.HulaHoop	Гулагуп	Hula-Hoop	Cerceau	Hula hoop	Обруч	Usa l’Hula Hoop	呼啦圈	フラフープ
Text.Interact.FireBreathe	Дихання вогнем	Feuerspucken	Cracheur de feu	Tragafuegos	Выдувание огня	Sputa fuoco	火焰喷息	火吹き
Text.Interact.Unicycle	Одноколісник	Einradfahren	Monocycle	Monociclo	Одноколесный велосипед	Usa il monociclo	单轮脚踏车	一輪車
								
Text.DLC04.MultiPlayerTip.NameNEW	Завідна розбишака (ДЛЯ БАГАТЬОХ ОСІБ!)	Aufzieh-Händler (Mehrspieler-Tipp)	Marchand de rêve (astuce multijoueur)	Mercader de cuerda (pista del multijugador)	Заводной купец (Совет для сетевой игры)	Il topo nella stanza (Consiglio multigiocatore)	恶搞专家 （多人模式小提示） 	からくり商人（マルチプレイ用ヒント）
								
Achievement	Are You Not Entertained?! (Gold / 75)	Amüsierst du dich nicht?! (Gold / 75)	Ne vous êtes-vous pas assez divertis ?!(Or / 75)	¡¿No te estás divirtiendo?! (Oro / 75)	"Вам что, не весело? (Золото / 75)"	Non ti stai divertendo?! (Oro / 75)	你觉得不够开心吗？！ （金/75） 	獄上のエンタメ（ゴールド / 75G）
Achievement	Escape Big Top Breakout by any means.	Entkomme im Big Top Breakout unter allen Umständen.	S'échapper de Big Top Breakout par n'importe quel moyen.	Escapa de Big Top Breakout por cualquier medio.	Сбегите из тюрьмы «Big Top Breakout» любым способом.	Evadi da Big Top Breakout a ogni costo.	用任何方法逃出 马戏团来临。 	何らかの手段で「監獄大サーカス」を脱獄する。 
Achievement	It’s A Long Shot (Silver / 50G)	Es Ist Gewagt (Silber / 50G)	C'est pas gagné (Argent / 50G)	Un largo vuelo (Plata / 50 de oro)	Это большой риск (Серебро / 50 г)	Tentativo disparato (Argento / 50G)	这是大胆的尝试 （银/50G） 	もう一度、あの空へ（シルバー / 50G）
Achievement	Complete the unique single player escape.	Schließe die einzigartige Einzelspielerflucht ab.	Terminer l'évasion unique en solo.	Completa la fuga en modo individual.	Совершите уникальный побег в режиме одиночной игры.	Completa l’evasione per giocatore singolo.	完成独特的单人逃脱。 	シングルプレイで特殊な脱獄に成功する。 
Achievement	Завідна розбишака (Silver / 50G)	Aufzieh-Händler (Silber / 50G)	Gros blagueur (Argent / 50G)	Mercader de cuerda (Plata / 50 de oro)	Заводной купец (Серебро / 50 г)	Il topo nella stanza	发条商人 (银/50G) 	からくり商人 (シルバー / 50G)
Achievement	Complete the unique multiplayer escape.	Schließe die einzigartige Mehrspielerflucht ab.	Terminer l'évasion unique en multijoueur.	Completa la fuga en modo multijugador.	Совершите уникальный побег в режиме сетевой игры.	Completa l’evasione multigiocatore.	完成独特的多人逃脱。 	マルチプレイで特殊な脱獄に成功する。 
Achievement	Clowning Around (Bronze / 25G)	Herumkaspern (Bronze / 25G)	Faire le clown (Bronze / 25G)	Haciendo payasadas (Bronce / 25 de oro)	Валяем клоуна (Бронза / 25 г)	Travestimento da pagliaccio (Bronzo / 25G)	小丑表演 (铜/25G) 	おどけて回れ（ブロンズ / 25G）
Achievement	Complete the ‘No Laughing Matter’ quest.	Schließe die ‚Kein Grund zum Lachen‘-Quest ab.	Terminer la quête « Rien de drôle ».	"Completa la misión ""No es cosa de risa""."	Выполните задание «Это не повод для шуток».	Completa la missione ‘C’è poco da ridere’.	完成任务 “严肃正经的事”。 	クエスト「笑いごとにあらず」を完了させる。 
Achievement	"It’s An Illusion, Not A Trick (Bronze / 25G)"	"Es ist eine Illusion, kein Trick (Bronzen / 25G)"	"Ce n'est pas un tour, c'est une illusion (Bronze / 25G)"	"No es un truco, es un espejismo (Bronce / 25 de oro)"	"Это иллюзия, а не фокус (Бронза / 25 г)"	"È un’illusione, non un trucco (Bronzo / 25G)"	这是幻象， 不是魔术 (铜/25G) 	手品ではなくイリュージョン（ブロンズ / 25G）
Achievement	Complete the ‘Smoke and Mirrors’ Quest.	Schließe die ‚Rauch und Spiegel‘-Quest ab.	Terminer la quête « Poudre aux yeux ».	"Completa la misión ""Humo y espejos""."	Выполните задание «Дым и зеркала».	Completa la missione Fumo e specchi.	完成任务 “烟雾和镜子”。 	クエスト「巧妙なトリック」を完了させる。 
Achievement	Stage Fright (Bronze / 25G)	Lampenfieber (Bronze / 25G)	Trac de la scène (Bronze / 25G)	Pánico escénico (Bronce / 25 de oro)	Страх сцены (Бронза / 25 г)	Paura da palcoscenico (Bronzo / 25G)	怯场 (铜/25G) 	あがり症（ブロンズ / 25G）
Achievement	Avoid going to the Show Time routine for 3 days in a row.	Vermeide es 3 Tage hintereinander zur Showtime-Routine zu gehen.	Éviter la routine du spectacle pendant 3 jours d'affilée.	Líbrate de la Hora del espectáculo 3 días seguidos.	Избегайте обязанности «Время представления» 3 дня подряд.	Non seguire la routine Ora dello spettacolo per 3 giorni di seguito.	连续3天不去看表演。 	3日連続で「ショータイム」の日課をすっぽかす。 
								
								
EscapeMethods.DLC04_Single	Ні на гарматний постріл	Es Ist Gewagt	C'est pas gagné	Un largo vuelo	Это большой риск	Tentativo disparato	这是大胆的尝试	もう一度、あの空へ
EscapeMethods.DLC04_Multi	Завідна розбишака	Aufzieh-Händler	Marchand de rêve	Mercader de cuerda	Заводной купец	Il topo nella stanza	发条商人	からくり商人
Text.Frontend.DLC04.Name	Циркова втеча	Big Top Breakout	Big Top Breakout	Big Top Breakout	Big Top Breakout	Big Top Breakout	马戏团来临	監獄大サーカス
								
								
END								
