Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
Text.HowToPlay.UseItem	"Press [IN=Use] to use. An Item must be equipped to use it, different Items have different uses."	"Drücke zum Benutzen [IN=Use]. Ein Gegenstand muss zur Nutzung angelegt sein, Gegenstände haben verschiedene Nutzen."	"Appuyer sur [IN=Use] pour utiliser. Un objet doit être sélectionné pour être utilisé, les objets ont des usages différents."	"Pulsa [IN=Use] para usar. Debes equipar un objeto para usarlo, cada objeto tiene su uso."	Нажмите [IN=Use] для использования. Для исп. предмета его нужно снарядить; разные предметы используются по-разному.	Premi [IN=Use] per usarlo. Per usare un oggetto devi equipaggiarlo. Oggetti diversi hanno usi diversi.	按 [IN=Use] 使用所有物品必须先装备才能使用。 不同物品用处也不同。 	[IN=Use]で使う。 アイテムは装備しないと使用できず、 用途はアイテムによって異なる。 
Text.HowToPlay.DiscardItem	Hold [IN=HUD_Drop] to drop. Items can be dropped from your Inventory onto the floor.	Drücke [IN=HUD_Drop] zum Fallenlassen. Gegenstände können im Inventar zu Boden fallengelassen werden.	Maintenir [IN=HUD_Drop] appuyé pour poser. Les objets peuvent être posés depuis votre inventaire.	Mantén pulsado [IN=HUD_Drop] para soltar. Puedes soltar objetos de tu inventario en el suelo.	"Удерживайте [IN=HUD_Drop], чтобы выбросить. Предметы можно выбросить из запасов на пол."	Tieni premuto [IN=HUD_Drop] per lasciare un oggetto. Gli oggetti possono essere lasciati per terra dal tuo Inventario.	长按 [IN=HUD_Drop] 丢弃。 你可以将物品栏里的物品丢弃在地上。 	[IN=HUD_Drop]の長押しでアイテムを置く。 道具袋のアイテムを床に置くこともできる。 
Text.HowToPlay.DiscardItem_PC	Hold [IN=SecondaryInteraction] to drop. Items can be dropped from your Inventory onto the floor.	Drücke [IN=SecondaryInteraction] zum Fallenlassen. Gegenstände können im Inventar zu Boden fallengelassen werden.	Maintenir [IN=SecondaryInteraction] appuyé pour poser. Les objets peuvent être posés depuis votre inventaire.	Mantén pulsado [IN=SecondaryInteraction] para soltar. Puedes soltar objetos de tu inventario en el suelo.	Удерживайте [IN=SecondaryInteraction] чтобы выбросить. Предметы можно выбросить из запасов на пол.	Tieni premuto [IN=SecondaryInteraction] per lasciare un oggetto. Gli oggetti possono essere lasciati per terra dal tuo Inventario.	长按 [IN=SecondaryInteraction] 丢弃。 你可以将物品栏里的物品丢弃在地上。 	[IN=SecondaryInteraction]の長押しでアイテムを置く。 道具袋のアイテムを床に置くこともできる。 
Text.HowToPlay.TakeItem	Press [IN=Pickup] to take an Item. Items can only be taken if you have space in your Inventory.	"Drücke [IN=Pickup], um einen Gegenstand zu nehmen. Gegenstände können genommen werden, wenn genug Platz im Inventar ist."	Appuyer sur [IN=Pickup] pour prendre l'objet. Les objets ne peuvent être pris que si vous avez de la place.	Pulsa [IN=Pickup] para coger un objeto. Solo puedes coger objetos si cuentas con espacio en el inventario.	"Нажмите [IN=Pickup], чтобы взять предмет. Предметы можно брать только при наличии места в запасах."	Premi [IN=Pickup] per prendere un Oggetto. Gli oggetti possono essere presi solo se hai spazio nel tuo Inventario.	按 [IN=Pickup] 拿取物品。 你物品栏里有空间时才能拿取物品。 	[IN=Pickup]でアイテムを入手。 道具袋に空きがないと取得できない。 
Text.HowToPlay.CraftMenu	Items such as tools and weapons can be crafted out of Items you find around the prison. Open up your crafting menu with [IN=Open Ingame Menu].	"Gegenstände wie Werkzeuge und Waffen können aus Gegenständen hergestellt werden, die du im Gefängnis findest. Öffne das Herstellungsmenü mit [IN=Open Ingame Menu]."	Les objets comme les outils et les armes peuvent être fabriqués à partir d'objets que vous trouvez dans la prison. Ouvrez le menu Fabriquer via [IN=Open Ingame Menu].	Puedes crear herramientas y armas a partir de objetos que encuentres en la prisión. Abre tu menú de creación con [IN=Open Ingame Menu].	"Из предметов, найденных в разных местах тюрьмы, можно изготовить инструменты или оружие. Откройте меню изготовления с помощью [IN=Open Ingame Menu]."	Oggetti come attrezzi e armi possono essere prodotti con altri oggetti che trovi per la prigione. Apri il tuo menu di creazione con [IN=Open Ingame Menu].	工具和武器之类的物品可以用监狱里各处找到的物品进行制作。 用 [IN=Open Ingame Menu] 打开制作菜单。 	刑務所内で手に入るモノを使って、 道具や武器などを作成できる。 [IN=Open Ingame Menu]で工作メニューが開く。 
Text.HowToPlay.Inventory	Press [IN=HUD_CycleLeft] and [IN=HUD_CycleRight] to cycle through your Inventory. Highlight the desired Item to equip it. Equipped Items can be used or discarded.	"Drücke [IN=HUD_CycleLeft] und [IN=HUD_CycleRight], um dein Inventar zu durchlaufen. Wähle zum Ausrüsten den gewünschten Gegenstand. Ausgerüstete Gegenstände werden genutzt oder weggeworfen."	"Appuyer sur [IN=HUD_CycleLeft] et sur [IN=HUD_CycleRight] pour naviguer dans l'inventaire. Mettez l'objet en surbrillance pour le sélectionner, puis utilisez-le ou jetez-le."	Presiona [IN=HUD_CycleLeft] y [IN=HUD_CycleRight] para moverte por tu inventario. Destaca el objeto deseado para equiparlo. Los objetos equipados pueden usarse o descartarse.	"Нажимайте [IN=HUD_CycleLeft] и [IN=HUD_CycleRight] для циклического переключения своих запасов. Выделите предмет, чтобы снарядить его. Снаряженные предметы можно использовать или выбросить."	Premi [IN=HUD_CycleLeft] e [IN=HUD_CycleRight] per scorrere il tuo Inventario. Evidenzia l’oggetto desiderato per equipaggiarlo. Gli oggetti possono essere usati o scartati.	按 [IN=HUD_CycleLeft] 和 [IN=HUD_CycleRight] 循环选择物品栏里的物品。 高亮显示想要的物品将其装备。 你可以使用或丢弃已装备的物品。 	[IN=HUD_CycleLeft]と[IN=HUD_CycleRight]で道具袋のアイテムを選び、 装備する。 装備中のアイテムは捨てることもできる。 
Text.HowToPlay.Combat	Attack with [IN=Attack] Block with [IN=Block] Target with [IN=CombatTargetting] and Cycle targets with [IN=CombatTarget_Horizontal].	"Greife an mit [IN=Attack], blocke mit [IN=Block], ziele mit [IN=CombatTargetting] und durchlaufe Ziele mit [IN=CombatTarget_Horizontal]."	Attaquez avec [IN=Attack] Bloquez avec [IN=Block] Ciblez avec [IN=CombatTargetting] et Passez d'une cible à une autre avec [IN=CombatTarget_Horizontal].	Ataca con [IN=Attack] Bloquea con [IN=Block] Fija con [IN=CombatTargetting] Alterna de objetivo con [IN=CombatTarget_Horizontal].	"Атакуйте при помощи [IN=Attack], Блокируйте п/п [IN=Block], Прицеливайтесь п/п [IN=CombatTargetting] и Переключайтесь между целями п/п [IN=CombatTarget_Horizontal]."	Attacca con [IN=Attack] Blocca con [IN=Block] Punta con [IN=CombatTargetting] e scorri gli obiettivi con [IN=CombatTarget_Horizontal].	用 [IN=Attack] 攻击、   [IN=Block] 格挡、   [IN=CombatTargetting] 锁定目标、   [IN=CombatTarget_Horizontal] 切换目标。 	[IN=Attack]で攻撃し、 [IN=Block]で防御。 [IN=CombatTargetting]で標的を定め、 [IN=CombatTarget_Horizontal]で標的を切り替えられる。 
Text.HowToPlay.Desk	Open a desk with [IN=Open] Pick up a desk by holding [IN=Pickup] Desks can be climbed upon by continuing to walk against them.	"Öffne ein Pult mit [IN=Open], hebe ein Pult auf durch Halten von [IN=Pickup]. Man kann auf Pulte steigen, indem man dagegen läuft."	Ouvrez un bureau avec [IN=Open] Soulevez un bureau en gardant appuyé [IN=Pickup] Vous pouvez grimper sur les bureaux en continuant à marcher vers eux.	Abre un escritorio con [IN=Open] Recoge un escritorio manteniendo [IN=Pickup] Puedes subirte a los escritorios al caminar hacia ellos.	"Чтобы Открыть стол, нажмите [IN=Open], чтобы Поднять стол, нажмите и удерживайте [IN=Pickup]. На столы можно забираться и идти по ним."	Apri un tavolo con [IN=Open] Raccogli un tavolo tenendo premuto [IN=Pickup] Per salire sui tavoli continua a camminare contro di essi.	用 [IN=Open] 打开桌子。 长按 [IN=Pickup] 可搬起桌子。 持续朝桌子移动就能爬上去。 	[IN=Open]で机を開け、 [IN=Pickup]の長押しで机を持ち上げる。 机に向かって歩き続けると、 よじ登る。 
Text.HowToPlay.Loot	Loot a body with [IN=Open] Pick up a body by holding [IN=Pickup] Unconscious characters can be bound as well as being looted and picked up.	"Plündere einen Körper mit [IN=Open], hebe einen Körper auf durch Halten von [IN=Pickup]. Bewusstlose Charaktere können geplündert, aufgehoben oder gefesselt werden."	"Fouillez un corps avec [IN=Open] Soulevez un corps en gardant appuyé [IN=Pickup] Les personnages inconscients peuvent être attachés, fouillés et soulevés."	"Saquea un cuerpo con [IN=Open] Recoge un cuerpo manteniendo [IN=Pickup] Puedes atar, saquear o recoger a personajes inconscientes."	"Чтобы Ограбить тело, используйте [IN=Open], чтобы Подобрать тело, удерживайте [IN=Pickup]. Персонажей, находящихся без сознания, можно связать, ограбить или подобрать."	"Deruba un corpo con [IN=Open] Tira su un corpo tenendo premuto [IN=Pickup] I personaggi KO possono essere legati, derubati o raccolti."	用 [IN=Open] 抢夺目标身上的物品。 长按 [IN=Pickup] 可扛起目标。 你可以捆绑或扛起昏迷不醒的角色， 也可以拾取他们身上的物品。 	[IN=Open]で気絶者の所持品を奪い、 [IN=Pickup]の長押しで抱え上げる。 気絶中の相手は縛ったり、 所持品を奪ったり、 抱え上げたりできる。 
Text.HowToPlay.Drop	Items can be dropped from your Inventory onto the floor. Press [IN=HUD_drop].	Gegenstände können im Inventar zu Boden fallengelassen werden. Drücke [IN=HUD_drop].	Les objets peuvent être posés depuis votre inventaire. Appuyez sur [IN=HUD_drop].	Puedes soltar objetos de tu inventario en el suelo. Presiona [IN=HUD_drop].	Предметы можно выбросить из запасов на пол. Для этого нажмите [IN=HUD_drop].	Gli oggetti possono essere lasciati per terra dal tuo Inventario. Premi [IN=HUD_drop].	你可以将物品栏里的物品丢弃在地上。 按 [IN=HUD_drop] 。 	道具袋の中の要らないアイテムは、 [IN=HUD_drop]で床に置いておける。 
Text.HowToPlay.Tag	"You can tag locations in the prison, marking the location on each player's map. Press [IN=Tag] to tag an area of the prison."	"Du kannst Orte im Gefängnis taggen, was diesen Ort auf der Karte jedes Spielers markiert. Drücke [IN=Tag], um einen Gefängnis-Bereich zu taggen."	Vous pouvez placer un repère dans la prison et sur la carte de chaque joueur. Appuyez sur [IN=Tag] pour indiquer un endroit.	Puedes fijar ubicaciones de la prisión y que las vean otros jugadores en el mapa. Presiona [IN=Tag] para fijar una zona de la prisión.	"Вы можете помечать места в тюрьме, отмечая их на карте каждого игрока. Нажмите [IN=Tag], чтобы пометить участок тюрьмы."	Puoi marchiare la posizione nella prigione e così segnarla sulla mappa di ogni giocatore. Premi [IN=Tag] per marchiare un’area della prigione.	你可以在监狱内的各处地点添加标签， 将其标记在每名玩家的地图上。 按[IN=Tag]给监狱的一个区域添加标签。 	刑務所内にマークを付けると、 その地点が各プレイヤーのミニマップ上に示される。 マークは[IN=Tag]で設置する。 
Text.HowToPlay.Emote	Emotes can be used to communicate with other players whilst playing online. Use [IN=EmoteCategory1] [IN=EmoteCategory2] [IN=EmoteCategory3] [IN=EmoteCategory4] to bring up the different emote categories.	"Emotes können genutzt werden, um während des Spielens mit anderen Spielern zu kommunizieren. Benutze [IN=EmoteCategory1] [IN=EmoteCategory2] [IN=EmoteCategory3] [IN=EmoteCategory4], um verschiedene Emote-Kategorien anzuzeigen."	Les émotes servent à communiquer entre joueurs en mode En ligne. Utilisez [IN=EmoteCategory1] [IN=EmoteCategory2] [IN=EmoteCategory3] [IN=EmoteCategory4] pour faire apparaître les différentes catégories d'émotes.	Puedes usar emoticonos para comunicarte con otros jugadores en línea. Usa [IN=EmoteCategory1] [IN=EmoteCategory2] [IN=EmoteCategory3] [IN=EmoteCategory4] para ver las diferentes categorías de emoticonos.	Эмодзи можно использовать для общения с другими игроками при игре в Интернете. Вызывайте различные категории эмодзи с помощью клавиш [IN=EmoteCategory1] [IN=EmoteCategory2] [IN=EmoteCategory3] [IN=EmoteCategory4]	Gli emote possono essere usati per comunicare con altri giocatori nel gioco online. Usa [IN=EmoteCategory1] [IN=EmoteCategory2] [IN=EmoteCategory3] [IN=EmoteCategory4] per visualizzare le diverse categorie di emote.	在线游戏时， 你可以用表情与其他玩家交流。 用 [IN=EmoteCategory1]  [IN=EmoteCategory2]  [IN=EmoteCategory3]  [IN=EmoteCategory4] 可带来不同类别的表情。 	エモートはオンラインプレイ中、 他のプレイヤーに指示を伝えたりできる。 [IN=EmoteCategory1] [IN=EmoteCategory2] [IN=EmoteCategory3] [IN=EmoteCategory4]で、 他のエモートに切り替わる。 
								
Text.Menu.SecurityBoardTitle	Security Level	Sicherheitslevel	Niveau de sécurité	Nivel de seguridad	Ур. безопасности	Livello sicurezza	戒备等级	警戒度
Text.Menu.SecurityBoardBody1	The Security Level is shown below the mini-map. It will rise if an inmate misses a routine or if a Guard finds damage in the prison and reports it to the Guard Room. The Security Level lowers at the start of each day.	"Das Sicherheitslevel wird unter der Minimap angezeigt. Es steigt, wenn ein Insasse eine Routine verpasst oder wenn ein Wärter Schaden am Gefängnis findet und es dem Wärterraum meldet. Das Sicherheitslevel sinkt am Anfang jedes Tages."	Le niveau de sécurité s'affiche sous la minicarte. Il grimpera si un détenu manque une routine ou si un gardien trouve des dégâts matériels et les signale à la salle de garde. Le niveau de sécurité diminue au début de chaque journée.	El nivel de seguridad se muestra debajo del minimapa. Subirá si un preso falta a alguna rutina o si un guardia encuentra daños en la prisión y da parte en la sala de guardias. El nivel de seguridad baja al comienzo del día.	"Ур. безопасности отображается под мини-картой. Он поднимется, если заключенный не выполняет распорядок или охранник обнаружит в тюрьме повреждения и доложит о них на пост охраны. Ур. безопасности понижается в начале каждого дня."	Puoi vedere il livello di sicurezza sotto la mini-mappa. Esso aumenterà se un detenuto salta una routine o se una Guardia trova danni nella prigione e li segnala alla guardiola. Il livello di sicurezza si riduce all'inizio di ogni giorno.	戒备等级显示在小地图下方。 如果有囚犯在例行活动期间未到场， 或是有守卫发现监狱受损并上报到守卫室时， 戒备等级就会上升。 每天开始时， 戒备等级会下降。 	警戒度はミニマップ下の星の数で示される。 囚人が日課をサボったり、  刑務所内の破損個所が見つかり、  監視室へ報告されると上昇し、 翌日になると減少する。 
Text.Menu.SecurityBoardBody2	With each star more Guards and Dogs patrol the prison. At five stars the prison goes into Lockdown and the SWAT team is released. Lockdown also occurs instantly if an inmate misses Roll Call or is caught damaging the prison.	"Mit jedem Stern patrouillieren mehr Wärter und Hunde das Gefängnis. Bei fünf Sternen wird das Gefängnis verriegelt und das SWAT-Team wird eingesetzt. Eine Verriegelung passiert auch, sobald ein Insasse einen Appell verpasst, oder beim Beschädigen des Gefängnisses erwischt wird."	"Plus une prison a d'étoiles, plus elle a de gardiens et de chiens. À cinq étoiles, la prison passe en état d'urgence et l'équipe du SWAT entre en action. L'état d'urgence se déclenche aussi automatiquement si un détenu manque l'appel ou s'il est pris en flagrant délit de dégâts matériels."	Con cada estrella más guardias y perros patrullan la prisión. Con cinco estrellas la prisión se bloquea y las fuerzas especiales entran en acción. El bloqueo también se produce de inmediato si un preso falta al pase de lista o lo ven dañando la prisión.	"Чем больше звезд, тем больше охранников и собак патрулирует тюрьму. Если уровень достигнет пяти звезд, тюрьма будет изолирована, и прибудет группа захвата. Также режим изоляции вводится, если заключенный не явился на перекличку или попался во время попыток повредить тюрьму."	"All'aumentare del numero di stelle, ci saranno più guardie e cani a pattugliare la prigione. Raggiunte cinque stelle, la prigione va in lockdown e il team SWAT interverrà. Il lockdown si attiva all'istante anche se un detenuto manca all'appello o se viene sorpreso mentre danneggia la prigione."	星级越高， 在监狱里巡视的守卫和警犬就越多。 到达五星时， 监狱会进入封锁状态， 到时还会出动特警队。 如果有囚犯在点名时未到场或是在破坏监狱时被逮到， 将会立刻触发封锁。 	星が1つ増えるたび、 刑務所内を巡回する看守や番犬の数が増える。 星が5つになると刑務所は封鎖され、  機動隊が出現する。 また、 囚人が点呼をすっぽかしたり、 刑務所を破壊しているところを見つかると、 瞬時に封鎖状態となる。 
								
&Text.Player.TunnelSupport	The tunnel needs a Timber Brace!	Der Tunnel braucht eine Holzstrebe!	Cale en bois nécessaire pour le tunnel !	¡El túnel necesita una unión de maderas!	Для тоннеля требуется крепление доски!	Il tunnel ha bisogno di un Sostegno di legno!		トンネルを支える添え木が必要だ！
								
								
END								
